review_id,aspect,sentiment,score,rating,sample_text
RESOPJ6QTOSQC,quality,positive,1.0,5,"i’ve bought one for everyone in the family! great quality knife, maintains its sharpness, beautifull"
RESOPJ6QTOSQC,handle,positive,1.0,5," very reasonable price, comfortable hand grip and easy to cut/slice all foods"
RESOPJ6QTOSQC,value,positive,1.0,5," very reasonable price, comfortable hand grip and easy to cut/slice all foods"
RESOPJ6QTOSQC,appearance,positive,1.0,5,"i’ve bought one for everyone in the family! great quality knife, maintains its sharpness, beautifull"
R1EPE84Y0HCINH,sharpness,negative,-1.0,2,the veggies stick to the knife and the sharpness reduces very quickly
REFX84EY4QO4X,quality,positive,1.0,5,very good quality kitchen knife
REBBE4BS23M71,sharpness,positive,1.0,5,"it is a sharp knife,works great!"
R1IPU7NVSXKSA1,sharpness,negative,-1.0,5,damn sharp
R13RXUJEUZ8H9V,quality,positive,1.0,5,my brother in law does a lot of cooking and when he opened it he laughed because he already has the 
R37JNF3PEDK0AQ,sharpness,positive,1.0,5, i love that the blade stays sharp and the weight is perfect
R37JNF3PEDK0AQ,balance,positive,1.0,5, i love that the blade stays sharp and the weight is perfect
R2ZCAEW3DY4Q0B,sharpness,negative,-1.0,5,finally found a sharp knife at a reasonable price!
R2ZCAEW3DY4Q0B,value,negative,-1.0,5,finally found a sharp knife at a reasonable price!
R3568HKQ59LEWD,sharpness,positive,1.0,5,i bought it for a white elephant gift so i haven’t used it yet but looks sharp and is packaged well!
R3568HKQ59LEWD,appearance,positive,1.0,5,i bought it for a white elephant gift so i haven’t used it yet but looks sharp and is packaged well!
R2U9MDZ7ZLUNYB,sharpness,positive,1.0,4," he loves the knife, and said it is very sharp and does a great job cutting everything he chops"
R2U9MDZ7ZLUNYB,handle,positive,1.0,4," the handle is very comfortable to hold for him, i found it a little harder since it's a large knife"
R1MY6XABVSOKX4,quality,negative,-1.0,1, the quality of the knife is not as good as expected
R1MY6XABVSOKX4,handle,negative,-1.0,1,the painting of the handle left a stain on my table
R1MY6XABVSOKX4,rust,negative,-1.0,1,the painting of the handle left a stain on my table
R3N0BW7HXELTYI,quality,positive,1.0,5, beautiful and very good quality!
R3N0BW7HXELTYI,value,positive,1.0,5, it looks way more expensive than it is
R3N0BW7HXELTYI,appearance,positive,1.0,5, it looks way more expensive than it is
R18BADIRM11R6Z,sharpness,positive,1.0,5,nice and sharp
RLVFLBR4LZ5A4,sharpness,positive,1.0,5, they are so sharp and the handles are a heavy quality wood with a comfortable grip that makes them 
RLVFLBR4LZ5A4,quality,positive,1.0,5, i am working on building a complete set of imarku
RLVFLBR4LZ5A4,handle,positive,1.0,5, they are so sharp and the handles are a heavy quality wood with a comfortable grip that makes them 
RLVFLBR4LZ5A4,balance,positive,1.0,5, they are so sharp and the handles are a heavy quality wood with a comfortable grip that makes them 
RLVFLBR4LZ5A4,value,positive,1.0,5, i have a very expensive set of a different brand of knives that don't even compare to my imarku kni
RMC2S8M58QBLK,sharpness,negative,-1.0,3,no complaints other than it could be sharper
R3DHQUS5GB6Z3T,sharpness,positive,1.0,5, the best thing is that it has a great edge and it holds
R3DHQUS5GB6Z3T,handle,positive,1.0,5, the best thing is that it has a great edge and it holds
R3DHQUS5GB6Z3T,balance,positive,1.0,5," it's light weight, but still substantial enough to do most jobs (i wouldn't cut through chicken bon"
R3DHQUS5GB6Z3T,value,positive,1.0,5, it's also a great price!
R1AF8APT1ROIZD,sharpness,positive,1.0,5,great knife really sharp really
R1AF8APT1ROIZD,handle,positive,1.0,5,feel good in the hand
R25HYMY30JMEO0,sharpness,positive,1.0,4," he has crappy knifes so he was very pleased with the quality, comfort, and sharpness"
R25HYMY30JMEO0,quality,positive,1.0,4," he has crappy knifes so he was very pleased with the quality, comfort, and sharpness"
R25HYMY30JMEO0,durability,positive,1.0,4, seem to be quite durable
R25HYMY30JMEO0,value,positive,1.0,4, i was pleased with the price
RJ27PVBSPUL5,appearance,positive,1.0,5,beautiful knife! purchased as a gift for a new chef and he was thrilled!
R2XB81E63GOJJJ,sharpness,positive,1.0,4,"i thought it would be a little sharper, but still better than what i had"
R3RS9941PQGHKK,sharpness,positive,1.0,4," bought mine 5 yrs ago and it finally broke while cutting carrots, may repurchase in the future"
R3RS9941PQGHKK,durability,positive,1.0,4," bought mine 5 yrs ago and it finally broke while cutting carrots, may repurchase in the future"
R3RS9941PQGHKK,value,positive,1.0,4,for $40 it was pretty worth it and it has easy maintenance
R3RS9941PQGHKK,appearance,positive,1.0,4,for $40 it was pretty worth it and it has easy maintenance
R2D7XQGJT3L678,quality,positive,1.0,5,excellent quality
RWP5KJQL6S9ZJ,sharpness,positive,1.0,5,very sharp
R2EELDS29ZGD1X,durability,negative,-1.0,2,"arrived in a beat up box, no paperwork, missing the plastic tip"
R2EELDS29ZGD1X,appearance,negative,-1.0,2, giving it two stars because it looks like it's probably nice
RAP3HZSAWVE6E,sharpness,positive,1.0,5,very sharp knife
R1X9F4S1QVKQCM,sharpness,negative,-1.0,3,"not sharp - barely used it and have to saw onions, even mushrooms"
R1X9F4S1QVKQCM,durability,negative,-1.0,3," metal already has stains on it and seems cheap, but the real dealbreaker is how i'm seeing knives o"
R1X9F4S1QVKQCM,rust,negative,-1.0,3," metal already has stains on it and seems cheap, but the real dealbreaker is how i'm seeing knives o"
R1X9F4S1QVKQCM,value,negative,-1.0,3," metal already has stains on it and seems cheap, but the real dealbreaker is how i'm seeing knives o"
R2FOLET54NDNZ7,sharpness,negative,-1.0,1,the knife looked beautiful and it was sharp and light
R2FOLET54NDNZ7,rust,negative,-1.0,1, i used it twice and it started showing rust spots
R2FOLET54NDNZ7,balance,negative,-1.0,1,the knife looked beautiful and it was sharp and light
R2FOLET54NDNZ7,appearance,negative,-1.0,1,the knife looked beautiful and it was sharp and light
R392STRH57WOUM,quality,neutral,0.0,3,made in china
RBS5NX6KFX2NF,sharpness,positive,1.0,5,sharp and durable
RBS5NX6KFX2NF,durability,positive,1.0,5,sharp and durable
RJKJOB7FU0UPR,sharpness,positive,1.0,5,very sharp
RJKJOB7FU0UPR,handle,positive,1.0,5, nice handle
R1EDUVZ3ZF7O3K,sharpness,positive,1.0,5,this knife is so sharp and cuts so well
R1EDUVZ3ZF7O3K,value,positive,1.0,5," either way, worth the price!"
R9MGEIQD2T9GS,sharpness,positive,1.0,5, cutting everything like butter
R9MGEIQD2T9GS,quality,positive,1.0,5,excellent quality
R2HYP9DZ57D6H6,sharpness,positive,1.0,5," you need to be extremely cautious when useing a pro knife like this, and never let children handle "
R2HYP9DZ57D6H6,quality,positive,1.0,5," i have everything else, just not something with this quality"
R2HYP9DZ57D6H6,handle,positive,1.0,5," you need to be extremely cautious when useing a pro knife like this, and never let children handle "
R2HYP9DZ57D6H6,value,positive,1.0,5," instead of buying an entire set for the same price, i opted to just get a really good chief's knife"
R1579ZP6S1G33C,sharpness,positive,1.0,5,sharp and its a good size
R237DDODHOWUXQ,value,negative,-1.0,1,don't waste your money
R3TCIM1YLMJ5OF,handle,negative,-1.0,1," i didn't even put them in the dishwasher and washed by hand, within a few days they had rust"
R3TCIM1YLMJ5OF,rust,negative,-1.0,1,they rust as soon as you get them wet
R13U3IHGS73XJO,rust,negative,-1.0,1, they rusted after one week
RKFQLESGSTFBN,handle,negative,-1.0,1, the handles fill with water when you wash them
RKFQLESGSTFBN,rust,negative,-1.0,1, they rust so easily
RKFQLESGSTFBN,value,negative,-1.0,1,cheapest piece of s**** knives
R2CW2UFLAKMW7,durability,negative,-1.0,1,two of the knives broke the 2nd and 3rd time they were used 😫
R3H3U6QMG4YETR,sharpness,negative,-1.0,1," i received these a week ago and 1 came with a rattle inside the handle but i was like, ok, whatever"
R3H3U6QMG4YETR,durability,negative,-1.0,1," i received these a week ago and 1 came with a rattle inside the handle but i was like, ok, whatever"
R3H3U6QMG4YETR,handle,negative,-1.0,1," i received these a week ago and 1 came with a rattle inside the handle but i was like, ok, whatever"
R3H3U6QMG4YETR,rust,negative,-1.0,1," i received these a week ago and 1 came with a rattle inside the handle but i was like, ok, whatever"
R2PTN4H4VKMZVV,sharpness,positive,1.0,5,sharp knives they are cheap quality handles but the blades on these knives are extremely sharp
R2PTN4H4VKMZVV,quality,positive,1.0,5,sharp knives they are cheap quality handles but the blades on these knives are extremely sharp
R2PTN4H4VKMZVV,handle,positive,1.0,5,sharp knives they are cheap quality handles but the blades on these knives are extremely sharp
R2PTN4H4VKMZVV,value,positive,1.0,5,sharp knives they are cheap quality handles but the blades on these knives are extremely sharp
R29GW3M6K2DOD4,sharpness,negative,-1.0,2,"”still, very cute and sharp and love the storage aspect"
R29GW3M6K2DOD4,quality,negative,-1.0,2,made me actually think about the knives i need instead of the “started pack
R29GW3M6K2DOD4,rust,negative,-1.0,2, barely used but already rusting
R2REN6VGGMYUK1,quality,positive,1.0,4,"i like the heft to the knives, they are better quality than expected and will be a great first time "
R19E37FMT2C5P2,balance,negative,-1.0,5,ordered from the resale department and it came with light scratches near the bottom but i will order
R19E37FMT2C5P2,value,negative,-1.0,5,ordered from the resale department and it came with light scratches near the bottom but i will order
RY7X1IMVXLLH4,sharpness,positive,1.0,5, i think this also a great knife set for someone that doesnt spend much time in the kitchen but need
RY7X1IMVXLLH4,durability,positive,1.0,5,inexpensive and durable
RY7X1IMVXLLH4,value,positive,1.0,5,inexpensive and durable
R1ITMCVCXA27IL,sharpness,negative,-1.0,1,they chip very very easily when sharpening
R1ITMCVCXA27IL,durability,negative,-1.0,1,they chip very very easily when sharpening
R3KLEVBK4BLN6Z,appearance,positive,1.0,5,looks good in my kitchen and the knives are wonderful
R2TW9PVY23K9ZA,quality,positive,1.0,5,great quality
R2TW9PVY23K9ZA,appearance,positive,1.0,5, looks beautiful
R35HAQDPC6SEQP,rust,negative,-1.0,1,very cheap and already rusting and i’ve had them not even a month
R35HAQDPC6SEQP,value,negative,-1.0,1,very cheap and already rusting and i’ve had them not even a month
R3568XVQTWLBTA,sharpness,negative,-1.0,1,started using this product in june 2025 and by november 2025 every single knife except one has rust 
R3568XVQTWLBTA,rust,negative,-1.0,1,started using this product in june 2025 and by november 2025 every single knife except one has rust 
R2LCPA2Q0ZQFUX,rust,negative,-1.0,5,rusted on the first week of use
R19GRNS2A23XR2,value,negative,-1.0,1,these feel really cheap and flimsy
R1BW52YT8RLFWZ,handle,negative,-1.0,1, then i noticed the knife handles leaking when i pick them up after drying
R1TIXBAZ30Y6IF,sharpness,positive,1.0,5,"good knife set for the money, light weight but very sharp"
R1TIXBAZ30Y6IF,balance,positive,1.0,5,"good knife set for the money, light weight but very sharp"
R1TIXBAZ30Y6IF,value,positive,1.0,5,"good knife set for the money, light weight but very sharp"
R2W53CK1BWGIGP,handle,negative,-1.0,1,"these knives rust all the time, this is super unsafe! i have had them for a month and every time i w"
R2W53CK1BWGIGP,rust,negative,-1.0,1,"these knives rust all the time, this is super unsafe! i have had them for a month and every time i w"
R2QGA54OKANM8J,durability,neutral,0.0,3," unfortunately, i do not think they are going to last"
R2QGA54OKANM8J,handle,neutral,0.0,3,"the issue is when you wash them, water stays inside the handle"
R2QGA54OKANM8J,balance,neutral,0.0,3,these knives are lightweight and look nice
R2QGA54OKANM8J,appearance,neutral,0.0,3,these knives are lightweight and look nice
R1QKKHNQN63FYG,value,positive,1.0,4,product great for price
R8QWEJ7EZ7TJL,value,positive,1.0,5,great buy for the price
R1D9OIY9YP2YB0,handle,positive,1.0,4,"looking good, however, lightweight and retains water inside the handle after washing"
R1D9OIY9YP2YB0,balance,positive,1.0,4,"looking good, however, lightweight and retains water inside the handle after washing"
R1D9OIY9YP2YB0,appearance,positive,1.0,4,"looking good, however, lightweight and retains water inside the handle after washing"
R26574Y5ATRWKO,appearance,positive,1.0,5,beautiful! gave them as a gift to my goddaughter
R37K1XRU07PFH4,sharpness,positive,1.0,5, the knives are sharp
R37K1XRU07PFH4,appearance,positive,1.0,5,looks great
R3CMJQCEEICYPG,value,positive,1.0,5,i couldn't believe the price that i bought it for i bought two of them and they're excellent
R319GLJTCOIBZX,quality,positive,1.0,5,great price for the quality
R319GLJTCOIBZX,value,positive,1.0,5,great price for the quality
R28Y5HONJ1RC2M,sharpness,negative,-1.0,2,they are smaller sizes of what my original set had and very dull
R2DC5EAPXR47K4,handle,negative,-1.0,2,knives have an issue with water and soap retention in the handles
RXRXWTU1F6JA7,sharpness,positive,1.0,5,very sharp and smooth cutting
R3AWAHO1VPXDMT,sharpness,positive,1.0,5," they are sharp and sturdy, i’ve cut myself a few times! hold up well over time"
R3AWAHO1VPXDMT,durability,positive,1.0,5," they are sharp and sturdy, i’ve cut myself a few times! hold up well over time"
R3AWAHO1VPXDMT,handle,positive,1.0,5," they are sharp and sturdy, i’ve cut myself a few times! hold up well over time"
R1ORBPIF4Q9EFK,quality,negative,-1.0,1,not even a week goes by an rusting an u get that material smell
R1ORBPIF4Q9EFK,rust,negative,-1.0,1,not even a week goes by an rusting an u get that material smell
RNHNE1QO4KIXE,sharpness,negative,-1.0,3,"they look awesome, they are sharp and cut well"
RNHNE1QO4KIXE,rust,negative,-1.0,3," but, they are getting small rust spots coming out of the dish washer"
RNHNE1QO4KIXE,appearance,negative,-1.0,3,"they look awesome, they are sharp and cut well"
R10A1IUE32E475,rust,negative,-1.0,1,"rusting after only one week, and customer service giving me the run around"
R2JAUZMFUCHN81,sharpness,positive,1.0,5, blades came out of the box nicer sharp
R2JAUZMFUCHN81,durability,positive,1.0,5,i got this set at a great price it is well built and has lasted
R2JAUZMFUCHN81,value,positive,1.0,5,i got this set at a great price it is well built and has lasted
RU3S2Y07FIMBZ,durability,negative,-1.0,2, put them together and you get a set where only the plastic handled scissors aren’t a tetanus hazard
RU3S2Y07FIMBZ,handle,negative,-1.0,2,hollow handles hold water
RU3S2Y07FIMBZ,rust,negative,-1.0,2, crappy steel rusts
