asin,log_price,product_rating,log_reviews,log_sales,weighted_rating,log_price_per_piece,log_bsr,bullet_count,image_count,is_fba,has_aplus,discount_rate,log_days_on_market,brand_tier_encoded,is_set,set_pieces,is_damascus,is_high_carbon,is_german_steel,is_japanese_steel,is_ceramic,is_chef_knife,is_santoku,is_steak_knife,is_cleaver,is_paring,has_block,is_professional,is_gift,blade_size_inch,bert_sentiment_mean,positive_ratio,negative_ratio,aspect_sharpness_sentiment,aspect_quality_sentiment,aspect_durability_sentiment,aspect_handle_sentiment,aspect_value_sentiment,aspect_rust_sentiment,aspect_appearance_sentiment,aspect_balance_sentiment,aspect_sentiment_mean,verified_purchase_rate,avg_helpful_votes
B0B1DK264D,5.673288902319859,4.6,8.318742252692399,0.0,4.5961038304624555,3.747788319146868,10.425342133149853,5,10,1,1,0.1944274681926774,0.0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09797YFYY,3.260017768199376,5.0,2.1972245773362196,0.0,4.341319238900635,3.260017768199376,0.0,5,9,1,1,0.6315092674315976,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DSJ1CNQ2,3.218475744846861,4.7,5.8664680569332965,0.0,4.648390766357949,3.218475744846861,11.165932074607458,5,10,1,1,0.3514463368477968,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09FXJ6GMH,3.3669509429335642,3.6,1.6094379124341003,0.0,4.162303520544168,3.3669509429335642,0.0,5,9,1,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DD56SV3N,4.6150215020384655,4.6,5.860786223465865,5.303304908059076,4.558841739655692,2.036794966958363,9.82460666968268,5,9,1,1,0.3150900746626482,0.0,2,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B01GL5G6O6,3.0440461338325417,4.7,7.172424577124845,3.9318256327243257,4.6848705073995776,3.0440461338325417,11.191824482973002,5,10,0,1,0.1987975951903808,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B01M4HMVAA,4.5107496103686,4.5,5.176149732573829,0.0,4.445256706169871,2.7724845501473907,12.68274151264467,1,5,1,1,0.2500468847678228,0.0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM82G931,3.849934813114724,0.0,0.0,0.0,4.215856236786469,3.849934813114724,0.0,5,9,1,1,0.5257785110332027,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00LI03Q7K,4.794632850933413,4.7,8.75004942158424,0.0,4.696798797535426,2.196187002204226,9.003931019653137,5,9,1,1,0.0776452481723739,0.0,2,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D86YBQXZ,3.9316295350670645,2.9,1.3862943611198906,0.0,4.128132487667371,3.9316295350670645,13.613596311835623,5,10,0,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DFYRDYD8,3.433664571799657,4.6,5.75890177387728,5.993961427306569,4.5549328545950605,1.9456243939454962,10.259272100189714,5,10,1,1,0.0,0.0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,1,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DNW1X8Z4,3.9887988442301956,4.3,3.8066624897703196,6.2166061010848646,4.258906534244554,2.450832669454249,11.130771527896405,5,10,1,1,0.6467097806520434,0.0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09Y5NZ1WC,5.8259706084202865,4.7,7.563719668414366,0.0,4.689667663589956,3.8976052820487124,9.923094082175046,5,10,1,1,0.0,0.0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07ZY4S51Z,3.4464893708538624,4.8,9.24435525056346,8.699681400989514,4.797638005386062,3.4464893708538624,7.347943823148687,5,10,1,1,0.3091611729938622,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DSK8P872,3.6373229671995344,4.5,7.6004023345004,3.9318256327243257,4.494149981345604,3.6373229671995344,11.207703802620411,5,10,1,1,0.1956947162426614,0.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0B62LSJMN,4.330601752681694,4.6,7.9854843567338225,0.0,4.594584075845932,1.791648351943647,10.595584181459895,5,10,1,1,0.2500468847678228,0.0,0,0,15,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CBS9FTDX,5.135739611790679,4.7,5.823045895483019,4.61512051684126,4.646348184551535,4.048824046920291,10.193130201800543,5,10,0,1,0.2500468847678228,0.0,0,1,3,1,0,0,0,0,1,1,0,0,1,0,1,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM8363RQ,4.76208846105951,0.0,0.0,0.0,4.215856236786469,4.76208846105951,0.0,5,9,0,1,0.3555395043893766,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09FL98DFP,3.218475744846861,5.0,2.3978952727983707,0.0,4.366653114327533,3.218475744846861,0.0,5,9,1,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DSK7JYLW,3.610647605844363,4.6,5.0106352940962555,4.61512051684126,4.515528596570847,3.610647605844363,10.946058450320614,5,10,1,1,0.2800560112022404,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CYXGDTVJ,3.849934813114724,5.0,1.6094379124341003,0.0,4.28404265097895,3.849934813114724,13.572105624141802,5,9,0,1,0.54005400540054,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DKFYLVNL,7.438965713483813,0.0,0.0,0.0,4.215856236786469,5.363630977850603,0.0,5,9,0,1,0.2500468847678228,0.0,0,1,8,1,1,0,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07S2TDMBK,3.49620448524049,4.7,6.555356891810665,3.9318256327243257,4.672669303689559,1.4348464017020561,10.725115894744613,5,5,1,1,0.2500468847678228,0.0,2,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM82BWSR,4.102478062118823,0.0,0.0,0.0,4.215856236786469,4.102478062118823,0.0,5,9,1,1,0.386574551453908,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09N7G38FP,4.0428758138469085,5.0,1.6094379124341003,0.0,4.28404265097895,4.0428758138469085,0.0,5,9,1,1,0.363605364855649,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FBRQRPLX,4.744845168060573,3.9,2.4849066497880004,0.0,4.150301168774184,2.1516846808748347,12.47898873546884,5,10,1,1,0.0500041670139178,0.0,0,1,15,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09S9YQS7W,3.1175073304799117,5.0,1.9459101490553132,0.0,4.313874207188161,3.1175073304799117,0.0,5,9,1,1,0.8560570704713647,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09D3DZCQB,3.76096753050819,5.0,0.6931471805599453,0.0,4.2340921382565515,2.240496900680624,0.0,5,9,1,1,0.5625130235465722,0.0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07QHHXMFR,3.49620448524049,4.6,5.638354669333745,0.0,4.5498942917547565,1.4348464017020561,12.574828816665798,6,10,1,1,0.2500468847678228,0.0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0B8MLGQFQ,4.709079649378603,4.6,6.139884552226255,3.9318256327243257,4.568051409792141,2.1198634561787513,10.166313248989043,5,6,1,1,0.2500468847678228,0.0,2,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0C37CN71P,3.1570004211501135,5.0,0.6931471805599453,0.0,4.2340921382565515,3.1570004211501135,0.0,5,10,1,1,0.8124687447907984,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B096XCY3S9,3.7130841428107537,4.5,7.010311867307229,4.61512051684126,4.489613543903422,1.1327594242206898,10.88218954453168,6,10,1,1,0.0,0.0,0,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FBWK81R9,4.7957078975533864,4.9,2.833213344056216,0.0,4.404585550776409,3.21879582166803,12.320623797605817,5,9,1,1,0.2500468847678228,0.0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0BMNQMH9J,3.7443141610020367,4.4,5.662960480135946,5.303304908059076,4.376492285547209,2.2252719898913753,10.102051484875947,8,10,1,1,0.7051217944138867,0.0,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM81MGR9,3.383712067321136,0.0,0.0,0.0,4.215856236786469,3.383712067321136,0.0,5,9,1,1,0.7410438261502091,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FG7HCKJG,5.081342251254203,4.7,5.420534999272286,3.9318256327243257,4.623842554101242,3.4964469535692526,9.20673387638207,5,9,1,1,0.2500468847678228,0.0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0D9H46D1S,4.5107496103686,4.6,5.017279836814924,0.0,4.51596855179704,2.005237411056883,10.872882937297062,5,10,1,1,0.1000100010001,0.0,0,1,14,0,0,0,0,0,1,0,0,1,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CJV6S9PW,3.49620448524049,4.7,4.584967478670572,3.9318256327243257,4.553711956439077,3.49620448524049,11.23548411024817,5,10,1,1,0.2000500125031258,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B01KQKGDAY,4.771785712960429,4.6,6.480044561926653,3.9318256327243257,4.57671855980524,2.1757360853239156,11.147598917894847,5,10,1,1,0.3107972933215651,0.0,2,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B076QGYHDK,2.9932291433358724,4.7,9.729907675678929,3.9318256327243257,4.698793518567998,0.9474663493426048,11.08593534711647,5,10,1,1,0.2500468847678228,0.0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B08ZQPYCBM,3.0440461338325417,4.7,5.420534999272286,3.9318256327243257,4.623842554101242,3.0440461338325417,11.430282713443585,5,10,1,1,0.0,0.0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FK1X9R79,5.186100063426998,4.6,6.755768921984255,0.0,4.582073291050035,3.5987906193322505,11.392947522266775,5,9,1,1,0.2500468847678228,0.0,0,1,5,1,0,0,0,0,1,1,0,0,1,0,0,1,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM856S88,4.430697744137536,0.0,0.0,0.0,4.215856236786469,4.430697744137536,0.0,5,9,1,1,0.3615171564856131,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CHQVGGZM,4.875120984409557,4.4,5.049856007249537,0.0,4.360740923578842,2.3306865231049203,11.110386072778267,5,10,0,1,0.2500468847678228,0.0,0,1,14,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09Q2Q2HQ3,4.7957078975533864,4.7,6.838405200847344,0.0,4.679123164214612,2.7725105941878643,10.484193653750324,5,10,1,1,0.2500468847678228,0.0,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,1,4.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CLQXN88Q,3.7133281345162463,4.8,10.151284691288994,3.9318256327243257,4.7990440663138525,1.466144742607624,9.362374527831681,5,4,1,1,0.2500468847678228,0.0,2,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00GIBJZWO,4.110053855927281,4.6,5.10594547390058,0.0,4.52167942691763,1.6643318595415502,12.607991473011678,4,4,0,1,0.4549504500409128,0.0,2,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DBJSS5LD,4.393831680123644,4.7,4.859812404361672,0.0,4.5803880114413635,2.519423091744979,11.83838730907139,4,8,1,1,0.2500468847678228,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B00LSV613K,4.393831680123644,4.6,6.520621127558696,0.0,4.577591613812544,2.519423091744979,12.054610016322203,7,9,1,1,0.2500468847678228,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DGQKV614,5.707077041605631,4.7,5.8664680569332965,0.0,4.648390766357949,3.044490691187761,11.16610183708187,5,10,1,1,0.2500468847678228,0.0,0,1,15,0,1,1,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0C37G8DCK,3.1570004211501135,5.0,0.6931471805599453,0.0,4.2340921382565515,3.1570004211501135,0.0,5,9,1,1,0.8124687447907984,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM82NK7J,3.383712067321136,0.0,0.0,0.0,4.215856236786469,3.383712067321136,0.0,5,9,1,1,0.7032715148989372,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DM7ZZ952,4.262539022051294,0.0,0.0,0.0,4.215856236786469,4.262539022051294,0.0,5,9,1,1,0.3636115657392254,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09Q2Q7KF5,4.7957078975533864,4.7,6.838405200847344,0.0,4.679123164214612,3.0444430694944833,10.484193653750324,5,10,1,1,0.0,0.0,0,1,6,0,1,0,0,0,0,0,1,0,0,0,1,0,5.25,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0FMQZS2RL,4.3943256902608985,4.7,5.293304824724492,5.303304908059076,4.615274841437633,4.3943256902608985,10.18667202593546,5,10,1,1,0.2500468847678228,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,8.27,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B06WVBM57D,3.464485120898074,4.7,7.926602599181384,0.0,4.692766261808977,1.275362800412609,11.372340684156354,5,10,1,1,0.2500468847678228,0.0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DZ2BRPLL,4.226541731833486,4.7,5.963579343618446,6.2166061010848646,4.652711539407051,3.1567166929598143,8.808817483100642,6,10,0,1,0.2500468847678228,0.0,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0F4N7HL8V,4.875120984409557,4.5,3.784189633918261,0.0,4.359599552294491,3.1208218843928126,11.861813166891393,6,10,1,1,0.0,0.0,0,1,6,0,1,0,1,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DCV9V2PV,4.5107496103686,4.6,6.767343125265392,6.90875477931522,4.582270287851683,4.5107496103686,7.844632644464681,5,10,0,1,0.2500468847678228,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,7.0,0.4,0.7,0.3,-0.25,-1.0,-0.75,1.0,0.0,0.0,0.0,0.0,-0.125,0.6,0.2
B0FQHT7Y9V,3.9701032165046706,0.0,0.0,0.0,4.215856236786469,3.9701032165046706,0.0,5,9,1,1,0.235216240070609,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0CD1ZL3J6,4.941642422609304,4.7,5.262690188904886,3.9318256327243257,4.613102401474494,3.8572147689331513,11.428913222441,5,10,1,1,0.0,0.0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B07K46875F,3.1175073304799117,4.6,8.450625947144124,5.993961427306569,4.5965810472441255,3.1175073304799117,9.430037992886092,5,10,1,1,0.2286530903894247,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,5.0,0.8,0.9,0.1,0.6,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.36666666666666664,1.0,0.0
B0B1T6M6ZV,3.7133281345162463,4.7,7.063903961472068,5.303304908059076,4.683195009871927,3.7133281345162463,8.774158291205957,5,10,1,1,0.2000400080016003,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0BJ6RKT38,2.39698576841553,4.6,5.69035945432406,5.303304908059076,4.552124516157364,2.39698576841553,10.647161483764041,5,9,1,1,0.5002501250625312,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DGQLD5Q1,3.7133281345162463,4.6,6.821107472256465,3.9318256327243257,4.58315862415974,1.7915511141903182,11.02849831505877,5,10,1,1,0.2000400080016003,0.0,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,4.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B0DRGFJWCZ,3.2954664270299134,4.6,5.25227342804663,0.0,4.530456732521688,3.2954664270299134,10.667465913856665,6,10,1,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
B09HCX44GK,4.109725664260403,4.7,5.093750200806762,0.0,4.600323342867803,2.2577371480572377,11.546805016403907,5,10,1,1,0.0772902232486528,0.0,2,1,7,0,0,0,0,1,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.40588235294117647,0.3333333333333333,0.3877414584856731,0.9,0.1
