review_id,review_text_clean,review_rating,bert_label,bert_score
R7QUD7GKCUXCF,Barely cuts anything.. Got wendy dull after 3 uses. With i had returned it,1,NEGATIVE,0.9994192123413086
R2X0FWOSWUFB32,This is a great high quality sharp knife. I have bought four of these knives over the past several years and have never been disappointed. I use the knife myself and have given these knives away as gifts. Each knife comes in its own quality-made box and is a great gift idea.,5,POSITIVE,0.9997817873954773
R3803FR1KQN0RY,"If you want a super sharp chef's, this will be good for you. I got it for my wife and she really likes it.Personally, I almost always use a German brand chef's knife, what's known as more of a kitchen workhorse, sharp enough, but not like the Japanese knife. I do most of the cooking, and I'm pretty good and quick with cutting/dicing etc., but once in a while there is a slip and a cut. With the German knife, usually not too bad. If I had been using the Japanese knife, I don't even want to think what the damage could have been.I do like to use the Japanese knife for cutting raw meat, e.g., chicken/beef/pork for a stir fry. Cuts right through. But back to the other knife for cutting the veggies.",5,POSITIVE,0.990638017654419
R2WQ6G7RTW9NEN,"Absolutely stunning knife and super sharp and a insane price tag a absolute steal. My Fiancé and I have been looking for a decent Chef's knife and I stumbled upon this and went for it. Insanely sharp, nice feel, solid handle, we literally fight over it in the kitchen to use it because its so much better then what we have. I actually ended up just buying their whole set. I am super excited and highly recommend. I have only hand washed it, and haven't place it in the dishwasher and it cleans up very nicely.",5,POSITIVE,0.9997648596763611
R1FMDMLGF1TBN3,Be very careful. It's sharp.,5,POSITIVE,0.9995734095573425
R1PQHSZD2MCG5J,i only use this knife when cooking. it cuts through everything like butter and i can’t imagine cooking without it.,5,POSITIVE,0.7615742087364197
R8JYU0DCJRUI8,I bought it for a family number and they loved it nice blade great performance and very nice color,5,POSITIVE,0.9998780488967896
R39IL8R7D2BFVG,This is the best knife I have ever owned. Keeps a sharp edge. Had it awhile. Just touched up with a round hone once in awhile. I'll buy other knifes from this company.,5,POSITIVE,0.9970657229423523
R22VUZEGSZB0LA,Not happy with it.,1,NEGATIVE,0.9998005032539368
R924EZXRYRZTF,"I was so surprised with how sturdy, sharp, and well balanced this chefs knife was. The handle size fits my hand perfectly (for reference I wear size large gloves), and my wife has no issues handling it either.Most knives I've worked with make my hand sore after I finish cutting up my vegetables and meat. But this knife honestly just feels great to work with. It's also really versatile; the blade size and shape make it easy to mince/chop/dice, scoop up your freshly cut food, and smashing garlic (haven't tried smashing any spices yet).If you're looking for a well rounded/jack of all trades chef knife, this is the one to get!",5,POSITIVE,0.9997225403785706
RV4PYN9RHYHU8,Wow this is a nice knife!! I bought it for a gift and he loved it,5,POSITIVE,0.9998428821563721
R1CQD80BEEHC69,Love it!!!!,5,POSITIVE,0.9998846054077148
RVND1COQBTB25,Love it. Cuts nicely and feels good in your hand.,5,POSITIVE,0.9998682737350464
R3UV5DAWNP1H9R,"Good quality, exactly what was described. Quick delivery.",5,POSITIVE,0.9998615980148315
R1PMQCE5CL6JAO,This knife exceeded my expectations! I feel like a professional chef using this. It's slices through my raw chicken like I'm cutting through soft butter.Sooo pleased and it's beautiful.,5,POSITIVE,0.9996445178985596
RNS1NC46FANY1,"Works great and excellent knife. I just wish it came with a cover for sharp edge. Otherwise, works good.",5,POSITIVE,0.9998003840446472
R9VAE1LHHKDBN,We have bought this knife for each of our 3 college students as the only they knife they need!,5,NEGATIVE,0.9811779260635376
R1E20LXUTFQFOK,Great quality,5,POSITIVE,0.9998776912689209
R2IQ3NDM3OU2JA,Great knife,5,POSITIVE,0.9977524876594543
R1JFW9OLQGZU42,I love these knives! I gave them his gifts this year,5,POSITIVE,0.9998376369476318
R2KSPA1EICJ1S6,"Love this knife! Nice and sharp, nice weight, size and balance at a reasonable price!",5,POSITIVE,0.9998522996902466
R1GU2I2MISM48V,This is a hit with my husband and me! I bought it for him but I might be using it even more often! We love it and wished we had purchased it sooner! You won’t regret this reasonably priced very nice and sharp knife. It’s a winner!!,5,POSITIVE,0.9995868802070618
R1PGDYMTJJQTE8,Good for the price,4,POSITIVE,0.99982088804245
R1BYA87N6HAFSC,Awesome,5,POSITIVE,0.9998682737350464
R1576YQ6YI5VRK,Great knife for the cost.,5,POSITIVE,0.9747712016105652
RBC39Z09MCF88,Great quality,5,POSITIVE,0.9998776912689209
R3AH3KR8YRHI4W,I have used this knife since 2020 and it has been great. Just make sure to rub some oil on the handle every so often to keep the wood happy!,5,POSITIVE,0.9998216032981873
R1NNIA7ZOKEEOJ,"Not as impressed as videos I seen, kinda big and bulky, not a favorite knife of mine",3,NEGATIVE,0.9996910095214844
R1EA07YA2ON617,"I absolutely love my imarku Japanese Chef Knife and use it every single day in my kitchen! The 8-inch blade is incredibly sharp and glides through vegetables, meats, and herbs with minimal effort. The high carbon steel maintains its edge beautifully, and the balance and weight feel professional-grade in my hand. It arrived in a gorgeous premium gift box, making it perfect for the holiday gift I gave my dad, who was thrilled. If you're looking for a kitchen upgrade or a thoughtful gift, this knife is worth every penny!",5,POSITIVE,0.9995476603507996
R391M6NTTSE9U7,It’s a decent knife for beginners wanting to get better at cutting up things. There are better knives out there for chefs,4,POSITIVE,0.9735151529312134
R2JTEV1R7J3Y1A,"The knife was a nice weight , easy to handle and cut a steak like butter.",5,POSITIVE,0.9953765869140625
R2U3HP9OFE3BUY,"Nice knife. Resharpens well, nice feel",5,POSITIVE,0.9996867179870605
R3GJ5N8MW0NYN2,Love this knife. I find myself navigating to this knife first on our knife bar. It’s sharp and easy to use.,5,POSITIVE,0.9997528195381165
RESOPJ6QTOSQC,"I’ve bought one for everyone in the family! Great quality knife, maintains its sharpness, beautifully crafted knife. Very reasonable price, comfortable hand grip and easy to cut/slice all foods. Perfect gift for the chef in the home!",5,POSITIVE,0.9998140931129456
R1WXP72LAXPM4X,Love the knife. Slices so easy.,5,POSITIVE,0.999262273311615
RSS5BLJ6S7VU7,"Love this knife! Glides through all my veggies like a dream, great for my arthritis.",5,POSITIVE,0.999440610408783
R1EPE84Y0HCINH,The veggies stick to the knife and the sharpness reduces very quickly..,2,NEGATIVE,0.9898042678833008
REFX84EY4QO4X,Very good quality kitchen knife.,5,POSITIVE,0.9998247027397156
REBBE4BS23M71,"This is such an affordable knife.it is a sharp knife,works great!",5,POSITIVE,0.9995423555374146
R1IPU7NVSXKSA1,Damn sharp. Making a pot roast and ended up getting 5 stitches in the tip on my thumb.,5,NEGATIVE,0.8794376254081726
R13RXUJEUZ8H9V,My brother in law does a lot of cooking and when he opened it he laughed because he already has the same one! He said he's happy to have two now since the first one is great quality and easy to use!,5,POSITIVE,0.9997879862785339
R37JNF3PEDK0AQ,This is my second imarku chef knife that Ive purchased for work. I love that the blade stays sharp and the weight is perfect. I use this knife daily in the resturaunt I work for. Its a great knife for chopping all kinds of vegetables and herbs especially. I would definitely recommend.,5,POSITIVE,0.9997685551643372
R2ZCAEW3DY4Q0B,Finally found a sharp knife at a reasonable price!,5,NEGATIVE,0.5344955921173096
R3568HKQ59LEWD,I bought it for a white elephant gift so I haven’t used it yet but looks sharp and is packaged well!,5,POSITIVE,0.9998362064361572
R2U9MDZ7ZLUNYB,"I purchased this knife as a gift for my son, who loves to cook and bake. He loves the knife, and said it is very sharp and does a great job cutting everything he chops. The handle is very comfortable to hold for him, I found it a little harder since it's a large knife and I have small hands. Great purchase, works well.",4,POSITIVE,0.999677300453186
R1MY6XABVSOKX4,The painting of the handle left a stain on my table. The quality of the knife is not as good as expected.,1,NEGATIVE,0.9997684359550476
R3N0BW7HXELTYI,This knife is so good that’s it’s dangerous. It looks way more expensive than it is. Beautiful and very good quality!,5,POSITIVE,0.9998438358306885
R18BADIRM11R6Z,Nice and sharp,5,POSITIVE,0.9998645782470703
RLVFLBR4LZ5A4,"I absolutely love Imarku knives. I have a very expensive set of a different brand of knives that don't even compare to my Imarku knives. I am working on building a complete set of Imarku. They are high quality knives at a very reasonable price point. They are so sharp and the handles are a heavy quality wood with a comfortable grip that makes them easy to use. I have a few different ones, so far",5,POSITIVE,0.9990905523300171
RMC2S8M58QBLK,No complaints other than it could be sharper,3,NEGATIVE,0.8547476530075073
R3DHQUS5GB6Z3T,"I love this knife. It's light weight, but still substantial enough to do most jobs (I wouldn't cut through chicken bones). The best thing is that it has a great edge and it holds. It's also a great price!",5,POSITIVE,0.9997157454490662
R1AF8APT1ROIZD,Great knife really sharp really..Feel good in the hand. Would buy again,5,POSITIVE,0.9993612170219421
R25HYMY30JMEO0,"This was a gift to my guy who loves to cook. He has crappy knifes so he was very pleased with the quality, comfort, and sharpness. Seem to be quite durable. I was pleased with the price. It gets the job done",4,POSITIVE,0.9997584223747253
RJ27PVBSPUL5,Beautiful knife! Purchased as a gift for a new Chef and he was thrilled!,5,POSITIVE,0.9997722506523132
R2XB81E63GOJJJ,"I thought it would be a little sharper, but still better than what I had.",4,POSITIVE,0.9984754920005798
RM7JHEYQTIME0,Great knife,5,POSITIVE,0.9977524876594543
R3SQ3WU2SF33Y6,"Es la segunda vez qu compro este cuchillo, soy chef y tengo mis cuchillos personales, este lo uso para la casa y cumple perfecto",5,NEGATIVE,0.7405540347099304
R3RS9941PQGHKK,"For $40 it was pretty worth it and it has easy maintenance. Bought mine 5 yrs ago and it finally broke while cutting carrots, may repurchase in the future",4,POSITIVE,0.5119333863258362
R2D7XQGJT3L678,Excellent quality.,5,POSITIVE,0.9998595714569092
RWP5KJQL6S9ZJ,Very sharp. Cuts through tomatoes and bread easily,5,POSITIVE,0.9885836839675903
R2EELDS29ZGD1X,"Arrived in a beat up box, no paperwork, missing the plastic tip. Clearly was a return. This was a gift, and considering how long the first one took to get here (shipping delay), I will have to return it and run find something else. Giving it two stars because it looks like it's probably nice. I just don't have time to wait on another one.",2,NEGATIVE,0.8168639540672302
RAP3HZSAWVE6E,VERY sharp knife. Cut my finger the first day but I love it!,5,POSITIVE,0.9998170733451843
R1X9F4S1QVKQCM,"Not sharp - barely used it and have to saw onions, even mushrooms. Metal already has stains on it and seems cheap, but the real dealbreaker is how I'm seeing knives on sale now for the same price or less that are seriously professional & sharp damascus steel - twice the knife for less money. Buyer's remorse, no way I'd get one of these again",3,NEGATIVE,0.9972885847091675
