review_id,asin,author,review_rating,review_date,review_date_dt,verified_purchase,helpful_votes,variant,variant_color,variant_style,variant_size,variant_number_of_items,review_text_raw,review_text_clean,has_text,text_len,exclamation_cnt,question_cnt,caps_ratio,text_hash,scraped_at,scraped_at_dt,bad_date_flag,rating_out_of_range_flag,brand,brand_norm,seller,seller_norm,price_num,list_price,unit_price,product_rating,product_rating_count,bsr_rank,bsr_category_norm,is_fba,has_aplus,image_count,bullet_count,best_subcat_rank,best_subcat_name,bought_count_number_clean
RDCU2R5TTFKHN,B08CD3XNRL,Michelle Kasprowicz,1,"May 21, 2025",2025-05-21,True,0,,,,,,Do not order this product. They are having a quality control issue with the knives that are being shipped. I ordered the product twice and both times received one knife that does not fit in the block. The block is correct based on the picture on the box but the one knife that doesn't fit in the block that I received is not pictured on the box.,Do not order this product. They are having a quality control issue with the knives that are being shipped. I ordered the product twice and both times received one knife that does not fit in the block. The block is correct based on the picture on the box but the one knife that doesn't fit in the block that I received is not pictured on the box.,1,345,0,0,0.01824817518248175,fb05fd73c7a26a753b11b5a0794fb887,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
REIHTVTT9DHW3,B08CD3XNRL,Gary Richerson,1,"May 5, 2025",2025-05-05,True,0,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,Product set was incomplete and did not include the 3 1/2” paring knife.Please send me the knife I paid for!!!,Product set was incomplete and did not include the 3 1/2” paring knife.Please send me the knife I paid for!!!,1,109,3,0,0.037037037037037035,ac3608e672b05db634bd21512ff1a046,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
RKTU0VD4Z2UZ1,B08CD3XNRL,Garret,5,"May 10, 2025",2025-05-10,True,0,,,,,,These replaced our old dull set perfectly.,These replaced our old dull set perfectly.,1,42,0,0,0.02857142857142857,390d7a0fa1be83b23982bc566726bc5d,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R102ZT5D67QCI2,B08CD3XNRL,Winslow,1,"May 12, 2025",2025-05-12,False,0,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,My wife shook the knife after she rinsed it and the blade broke and landed about 2 inches away from her feet and our cat... tossing out the whole set immediately!,My wife shook the knife after she rinsed it and the blade broke and landed about 2 inches away from her feet and our cat... tossing out the whole set immediately!,1,162,1,0,0.007874015748031496,bbbdba8e9a2703ff18bd8f1d9a0c764a,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R4RSMXBY0G3LE,B08CD3XNRL,Somebody,1,"May 15, 2025",2025-05-15,True,2,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,The knives rust so bad. I'm returning them.,The knives rust so bad. I'm returning them.,1,43,0,0,0.06060606060606061,eab1f25fe77e206d367b1d6bf74bb159,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R8SFD3VF3E3K3,B08CD3XNRL,Amazon Customer,5,"June 27, 2025",2025-06-27,True,0,,,,,,The quality is great and blades very sharp.,The quality is great and blades very sharp.,1,43,0,0,0.02857142857142857,4a5393939194e49f973cf8b7c60bd82b,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R1H1BDP1RU4VZU,B08CD3XNRL,LOULOMBO,1,"June 7, 2025",2025-06-07,False,0,,,,,,"I bought these for my daughter a few years ago. Not sure how long these knives are supposed to last, but after a few years these have rusted and ready for the trash.They were fine for several months. I never really noticed, but we were house sitting this week while she was away and I used a few of the knives. They look terrible.I’m sure there’s no warranty, but I cannot recommend these for anyone. Sorry for the poor review, but this was a gift and I’m very embarrased.","I bought these for my daughter a few years ago. Not sure how long these knives are supposed to last, but after a few years these have rusted and ready for the trash.They were fine for several months. I never really noticed, but we were house sitting this week while she was away and I used a few of the knives. They look terrible.I’m sure there’s no warranty, but I cannot recommend these for anyone. Sorry for the poor review, but this was a gift and I’m very embarrased.",1,472,0,0,0.02702702702702703,4775a9ffdd7b18c3d157de2aada2435d,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R3PPUAFE4UN8EE,B08CD3XNRL,Jim,5,"June 16, 2025",2025-06-16,True,0,Size: 19-PieceColor: Gray,,,19-PieceColor: Gray,,Very quick delivery and these are the sharpest knives.I've worked with very satisfied,Very quick delivery and these are the sharpest knives.I've worked with very satisfied,1,85,0,0,0.028169014084507043,d44f82156fa1f07fc1e5fb1d2887afd1,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2X3RPVFLTHZ45,B08CD3XNRL,J. M. Florida,5,"June 27, 2025",2025-06-27,True,1,Size: 19-PieceColor: Gray,,,19-PieceColor: Gray,,"I was pleasantly surprised to find this kitchen knife set exceeded my expectations.  On first impression, the quality is great and a real value.  The heft and feel is perfect for me and my wife also.  The blades are very sharp.  The stainless steel blades seem to be of high quality and not prone to staining.  Hopefully, use time will confirm my initial impressions!","I was pleasantly surprised to find this kitchen knife set exceeded my expectations. On first impression, the quality is great and a real value. The heft and feel is perfect for me and my wife also. The blades are very sharp. The stainless steel blades seem to be of high quality and not prone to staining. Hopefully, use time will confirm my initial impressions!",1,362,1,0,0.020618556701030927,9b2b98b5bfd7f2188c8ba31f02c0f66a,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R27YC7T0C4SUB8,B08CD3XNRL,SherriNAZ,5,"May 5, 2025",2025-05-05,False,0,,,,,,"Bought these knives as a gift for a friend who was complaining about their old, dull knives.  She was so amazed how beautiful and sharp these knives are.  The other great part is that a knife sharpener is included in the knife block.  These are winners.","Bought these knives as a gift for a friend who was complaining about their old, dull knives. She was so amazed how beautiful and sharp these knives are. The other great part is that a knife sharpener is included in the knife block. These are winners.",1,250,0,0,0.02,26e4dfb702b2c631293aff726e160542,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2MMI5LLLFT0GU,B08CD3XNRL,Alexander,1,"May 5, 2025",2025-05-05,False,0,Size: 19-PieceColor: Gray,,,19-PieceColor: Gray,,The knife was broken into two parts while cutting butter.,The knife was broken into two parts while cutting butter.,1,57,0,0,0.02127659574468085,a6a3f8c60165116d17150c99184df974,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2L2C8153AFPJ,B08CD3XNRL,chasity holmes,5,"September 18, 2025",2025-09-18,True,0,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,Loved themAwesome product and well made,Loved themAwesome product and well made,1,39,0,0,0.058823529411764705,f0bbe166b2b3c84a488a97d08dc896be,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
RLTXX5IYPWVA1,B08CD3XNRL,Jeremy Roberts,5,"May 5, 2025",2025-05-05,True,0,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,Great product,Great product,1,13,0,0,0.08333333333333333,289e5597a6ffe0e871a51f2a34cfea30,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2XK8PARP2AZZ1,B08CD3XNRL,Rafaela Kalland,5,"April 30, 2025",2025-04-30,True,0,Size: 19-PieceColor: Gray,,,19-PieceColor: Gray,,Great set of knives!,Great set of knives!,1,20,1,0,0.0625,eb68347de0a51643af4fe0e77c6ba05e,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2NI0QG1G3ZNS,B08CD3XNRL,Michael,1,"April 15, 2025",2025-04-15,True,0,,,,,,Not dishwasher safe. Wood handle fades after first wash. Looks horrible!,Not dishwasher safe. Wood handle fades after first wash. Looks horrible!,1,72,1,0,0.05084745762711865,d3d402d708f45092b8b9dfc2d5987bb7,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2BXV86HD1ZA7P,B08CD3XNRL,Vicki L.,3,"April 9, 2025",2025-04-09,True,0,,,,,,Frustrated that the knife block does not have a space for each knife.  Not very safe.  The picture is deceiving.,Frustrated that the knife block does not have a space for each knife. Not very safe. The picture is deceiving.,1,110,0,0,0.03409090909090909,c018105c2260dee45a7e3a277aa7ec8f,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
RMQQZBDDPRZHH,B08CD3XNRL,Peripatetic,1,"March 21, 2025",2025-03-21,True,0,,,,,,"These are good knives but Master Maison included a large santoku knife and did not include the carving knife.  Amazon feedback shows that another customer had a similar experience, exchanged the improper set, and got exactly the same improper set in return.  I tried to contact Master Maison and neither of my two emails could be delivered.  Let the potential buyer beware!","These are good knives but Master Maison included a large santoku knife and did not include the carving knife. Amazon feedback shows that another customer had a similar experience, exchanged the improper set, and got exactly the same improper set in return. I tried to contact Master Maison and neither of my two emails could be delivered. Let the potential buyer beware!",1,370,1,0,0.026402640264026403,b824e83dff474b4213d04bd5ea229077,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R1KO9HT3QQY7SU,B08CD3XNRL,hunter Jackson,4,"March 19, 2025",2025-03-19,False,0,Size: 19-PieceColor: Gray,,,19-PieceColor: Gray,,"Good quality, look great. Only issue is that the pictures show the steak knives being non-serrated. They are serrated, but that's just an issue of personal preference.","Good quality, look great. Only issue is that the pictures show the steak knives being non-serrated. They are serrated, but that's just an issue of personal preference.",1,167,0,0,0.022388059701492536,4dc45d4aed0cc20cfc6932f72054d5f5,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R1VZ1IK2M9EH45,B08CD3XNRL,Laura Diaz,1,"March 15, 2025",2025-03-15,True,1,,,,,,PLEASE DO NOT BUY THIS!!!!!! They rust too quickly. Today is 1 month and 7 days since I bought this and they have rust and don't even live near the beach. I can't return them now. But I feel so bad because is disgusting the amount of rust. On the top of that there is on knife that doesn't match any hole. Very ver bad product.,PLEASE DO NOT BUY THIS!!!!!! They rust too quickly. Today is 1 month and 7 days since I bought this and they have rust and don't even live near the beach. I can't return them now. But I feel so bad because is disgusting the amount of rust. On the top of that there is on knife that doesn't match any hole. Very ver bad product.,1,327,6,0,0.10612244897959183,8821f99ac987e640f3ee8ff573ef09f4,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R3VDP0BTWFVEF5,B08CD3XNRL,Cecilia Vargas,4,"March 3, 2025",2025-03-03,True,0,,,,,,"Knife set is nice and it doesn't take too much space. Colors match my kitchen colors. But, the buttons on the shear were loose and I had to glue them on. They wouldn't click into the socket.","Knife set is nice and it doesn't take too much space. Colors match my kitchen colors. But, the buttons on the shear were loose and I had to glue them on. They wouldn't click into the socket.",1,190,0,0,0.034013605442176874,f35e212c53af9855c7fca9f8cc9d81a4,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R3G36ZI4RWP8FV,B08CD3XNRL,Oz,5,"February 28, 2025",2025-02-28,True,0,,,,,,Cut ease,Cut ease,1,8,0,0,0.14285714285714285,b78c2944f8138888a95703d1e58b97e3,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R24CCRJM5ZN1FF,B08CD3XNRL,dixie's mom,5,"February 24, 2025",2025-02-24,True,0,,,,,,This knives are attractive and sharp as hell. My fingers are great proof.,This knives are attractive and sharp as hell. My fingers are great proof.,1,73,0,0,0.03389830508474576,5c8bf093ca9c7205307da8d284e2f1de,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2YYZAO30CD2RM,B08CD3XNRL,Dallas F.,5,"June 28, 2025",2025-06-28,True,0,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,Good quality and sharp out the box. Also the shears feel super robust.,Good quality and sharp out the box. Also the shears feel super robust.,1,70,0,0,0.03571428571428571,4bb9dbad67799f8174c28e39b6373987,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R3RLCIL314TT1O,B08CD3XNRL,Stephen McClung,5,"June 27, 2025",2025-06-27,True,0,,,,,,Very good quality.,Very good quality.,1,18,0,0,0.06666666666666667,a8398c1f86ccacf87eb95cecadb1106d,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R1WD7FUWQY1FZL,B08CD3XNRL,Chris,1,"December 1, 2025",2025-12-01,True,0,,,,,,These rusted after the first wash and weren't very sharp to begin with. Shortly after the end of one of the knives snapped off. Very dangerous JUNK!!!!!,These rusted after the first wash and weren't very sharp to begin with. Shortly after the end of one of the knives snapped off. Very dangerous JUNK!!!!!,1,152,5,0,0.059322033898305086,4e833cc019463f3dd9bfa60650e6dfbb,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
RDYC2G3DACLI2,B08CD3XNRL,Thomas McGuirk,5,"June 30, 2025",2025-06-30,True,0,Size: 19-PieceColor: Gray,,,19-PieceColor: Gray,,"Good value, fast shipping and simply lovely, very sound.","Good value, fast shipping and simply lovely, very sound.",1,56,0,0,0.022222222222222223,7347bbcdaf3972f8ce05d6ed5306e846,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R1CKMB365E7D7B,B08CD3XNRL,Jerry Edwards,3,"June 30, 2025",2025-06-30,True,0,Size: 15-PieceColor: Black,,,15-PieceColor: Black,,Knives get rust spots in dish washer.,Knives get rust spots in dish washer.,1,37,0,0,0.03333333333333333,e1c11296c2dc8959c5f213d44ade3858,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R2NOZAVGUL78JK,B08CD3XNRL,Deborah Barcus,3,"December 30, 2025",2025-12-30,True,0,,,,,,Good stand,Good stand,1,10,0,0,0.1111111111111111,704ed731bbda9fb1f5213b2bb94badc3,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
R17MSXZ7HB00V0,B08CD3XNRL,A.H,2,"December 27, 2025",2025-12-27,True,0,,,,,,I love the look of these knives and have had them over a year now. My main issue is that I  they rust. I would have expected a better grade of stainless steel.,I love the look of these knives and have had them over a year now. My main issue is that I they rust. I would have expected a better grade of stainless steel.,1,158,0,0,0.032520325203252036,f8414c172ee724377cc104dcb3c0e615,2026-01-16 02:53:01,2026-01-16 02:53:01,0,0,Master Maison,master maison,,,42.99,,41.99,4.5,13177,107196.0,kitchen & dining,True,True,10,5,,,
